"","x"
"5279","mfcc_sma.5._linregerrQ"
"5280","mfcc_sma.5._qregc1"
"5281","mfcc_sma.5._qregc2"
"5282","mfcc_sma.5._qregc3"
"5283","mfcc_sma.5._qregerrQ"
"5284","mfcc_sma.5._centroid"
"5285","mfcc_sma.6._amean"
"5286","mfcc_sma.6._flatness"
"5287","mfcc_sma.6._rqmean"
"5288","mfcc_sma.6._meanPeakDist"
"5289","mfcc_sma.6._peakDistStddev"
"5290","mfcc_sma.6._peakRangeAbs"
"5291","mfcc_sma.6._peakRangeRel"
"5292","mfcc_sma.6._peakMeanAbs"
"5293","mfcc_sma.6._peakMeanMeanDist"
"5294","mfcc_sma.6._peakMeanRel"
"5295","mfcc_sma.6._minRangeRel"
"5296","mfcc_sma.6._meanRisingSlope"
"5297","mfcc_sma.6._stddevRisingSlope"
"5298","mfcc_sma.6._meanFallingSlope"
"5299","mfcc_sma.6._stddevFallingSlope"
"5300","mfcc_sma.6._linregc1"
"5301","mfcc_sma.6._linregc2"
"5302","mfcc_sma.6._linregerrQ"
"5303","mfcc_sma.6._qregc1"
"5304","mfcc_sma.6._qregc2"
"5305","mfcc_sma.6._qregc3"
"5306","mfcc_sma.6._qregerrQ"
"5307","mfcc_sma.6._centroid"
"5308","mfcc_sma.7._amean"
"5309","mfcc_sma.7._flatness"
"5310","mfcc_sma.7._rqmean"
"5311","mfcc_sma.7._meanPeakDist"
"5312","mfcc_sma.7._peakDistStddev"
"5313","mfcc_sma.7._peakRangeAbs"
"5314","mfcc_sma.7._peakRangeRel"
"5315","mfcc_sma.7._peakMeanAbs"
"5316","mfcc_sma.7._peakMeanMeanDist"
"5317","mfcc_sma.7._peakMeanRel"
"5318","mfcc_sma.7._minRangeRel"
"5319","mfcc_sma.7._meanRisingSlope"
"5320","mfcc_sma.7._stddevRisingSlope"
"5321","mfcc_sma.7._meanFallingSlope"
"5322","mfcc_sma.7._stddevFallingSlope"
"5323","mfcc_sma.7._linregc1"
"5324","mfcc_sma.7._linregc2"
"5325","mfcc_sma.7._linregerrQ"
"5326","mfcc_sma.7._qregc1"
"5327","mfcc_sma.7._qregc2"
"5328","mfcc_sma.7._qregc3"
"5329","mfcc_sma.7._qregerrQ"
"5330","mfcc_sma.7._centroid"
"5331","mfcc_sma.8._amean"
"5332","mfcc_sma.8._flatness"
"5333","mfcc_sma.8._rqmean"
"5334","mfcc_sma.8._meanPeakDist"
"5335","mfcc_sma.8._peakDistStddev"
"5336","mfcc_sma.8._peakRangeAbs"
"5337","mfcc_sma.8._peakRangeRel"
"5338","mfcc_sma.8._peakMeanAbs"
"5339","mfcc_sma.8._peakMeanMeanDist"
"5340","mfcc_sma.8._peakMeanRel"
"5341","mfcc_sma.8._minRangeRel"
"5342","mfcc_sma.8._meanRisingSlope"
"5343","mfcc_sma.8._stddevRisingSlope"
"5344","mfcc_sma.8._meanFallingSlope"
"5345","mfcc_sma.8._stddevFallingSlope"
"5346","mfcc_sma.8._linregc1"
"5347","mfcc_sma.8._linregc2"
"5348","mfcc_sma.8._linregerrQ"
"5349","mfcc_sma.8._qregc1"
"5350","mfcc_sma.8._qregc2"
"5351","mfcc_sma.8._qregc3"
"5352","mfcc_sma.8._qregerrQ"
"5353","mfcc_sma.8._centroid"
"5354","mfcc_sma.9._amean"
"5355","mfcc_sma.9._flatness"
"5356","mfcc_sma.9._rqmean"
"5357","mfcc_sma.9._meanPeakDist"
"5358","mfcc_sma.9._peakDistStddev"
"5359","mfcc_sma.9._peakRangeAbs"
"5360","mfcc_sma.9._peakRangeRel"
"5361","mfcc_sma.9._peakMeanAbs"
"5362","mfcc_sma.9._peakMeanMeanDist"
"5363","mfcc_sma.9._peakMeanRel"
"5364","mfcc_sma.9._minRangeRel"
"5365","mfcc_sma.9._meanRisingSlope"
"5366","mfcc_sma.9._stddevRisingSlope"
"5367","mfcc_sma.9._meanFallingSlope"
"5368","mfcc_sma.9._stddevFallingSlope"
"5369","mfcc_sma.9._linregc1"
"5370","mfcc_sma.9._linregc2"
"5371","mfcc_sma.9._linregerrQ"
"5372","mfcc_sma.9._qregc1"
"5373","mfcc_sma.9._qregc2"
"5374","mfcc_sma.9._qregc3"
"5375","mfcc_sma.9._qregerrQ"
"5376","mfcc_sma.9._centroid"
"5377","mfcc_sma.10._amean"
"5378","mfcc_sma.10._flatness"
"5379","mfcc_sma.10._rqmean"
"5380","mfcc_sma.10._meanPeakDist"
"5381","mfcc_sma.10._peakDistStddev"
"5382","mfcc_sma.10._peakRangeAbs"
"5383","mfcc_sma.10._peakRangeRel"
"5384","mfcc_sma.10._peakMeanAbs"
"5385","mfcc_sma.10._peakMeanMeanDist"
"5386","mfcc_sma.10._peakMeanRel"
"5387","mfcc_sma.10._minRangeRel"
"5388","mfcc_sma.10._meanRisingSlope"
"5389","mfcc_sma.10._stddevRisingSlope"
"5390","mfcc_sma.10._meanFallingSlope"
"5391","mfcc_sma.10._stddevFallingSlope"
"5392","mfcc_sma.10._linregc1"
"5393","mfcc_sma.10._linregc2"
"5394","mfcc_sma.10._linregerrQ"
"5395","mfcc_sma.10._qregc1"
"5396","mfcc_sma.10._qregc2"
"5397","mfcc_sma.10._qregc3"
"5398","mfcc_sma.10._qregerrQ"
"5399","mfcc_sma.10._centroid"
"5400","mfcc_sma.11._amean"
"5401","mfcc_sma.11._flatness"
"5402","mfcc_sma.11._rqmean"
"5403","mfcc_sma.11._meanPeakDist"
"5404","mfcc_sma.11._peakDistStddev"
"5405","mfcc_sma.11._peakRangeAbs"
"5406","mfcc_sma.11._peakRangeRel"
"5407","mfcc_sma.11._peakMeanAbs"
"5408","mfcc_sma.11._peakMeanMeanDist"
"5409","mfcc_sma.11._peakMeanRel"
"5410","mfcc_sma.11._minRangeRel"
"5411","mfcc_sma.11._meanRisingSlope"
"5412","mfcc_sma.11._stddevRisingSlope"
"5413","mfcc_sma.11._meanFallingSlope"
"5414","mfcc_sma.11._stddevFallingSlope"
"5415","mfcc_sma.11._linregc1"
"5416","mfcc_sma.11._linregc2"
"5417","mfcc_sma.11._linregerrQ"
"5418","mfcc_sma.11._qregc1"
"5419","mfcc_sma.11._qregc2"
"5420","mfcc_sma.11._qregc3"
"5421","mfcc_sma.11._qregerrQ"
"5422","mfcc_sma.11._centroid"
"5423","mfcc_sma.12._amean"
"5424","mfcc_sma.12._flatness"
"5425","mfcc_sma.12._rqmean"
"5426","mfcc_sma.12._meanPeakDist"
"5427","mfcc_sma.12._peakDistStddev"
"5428","mfcc_sma.12._peakRangeAbs"
"5429","mfcc_sma.12._peakRangeRel"
"5430","mfcc_sma.12._peakMeanAbs"
"5431","mfcc_sma.12._peakMeanMeanDist"
"5432","mfcc_sma.12._peakMeanRel"
"5433","mfcc_sma.12._minRangeRel"
"5434","mfcc_sma.12._meanRisingSlope"
"5435","mfcc_sma.12._stddevRisingSlope"
"5436","mfcc_sma.12._meanFallingSlope"
"5437","mfcc_sma.12._stddevFallingSlope"
"5438","mfcc_sma.12._linregc1"
"5439","mfcc_sma.12._linregc2"
"5440","mfcc_sma.12._linregerrQ"
"5441","mfcc_sma.12._qregc1"
"5442","mfcc_sma.12._qregc2"
"5443","mfcc_sma.12._qregc3"
"5444","mfcc_sma.12._qregerrQ"
"5445","mfcc_sma.12._centroid"
"5446","mfcc_sma.13._amean"
"5447","mfcc_sma.13._flatness"
"5448","mfcc_sma.13._rqmean"
"5449","mfcc_sma.13._meanPeakDist"
"5450","mfcc_sma.13._peakDistStddev"
"5451","mfcc_sma.13._peakRangeAbs"
"5452","mfcc_sma.13._peakRangeRel"
"5453","mfcc_sma.13._peakMeanAbs"
"5454","mfcc_sma.13._peakMeanMeanDist"
"5455","mfcc_sma.13._peakMeanRel"
"5456","mfcc_sma.13._minRangeRel"
"5457","mfcc_sma.13._meanRisingSlope"
"5458","mfcc_sma.13._stddevRisingSlope"
"5459","mfcc_sma.13._meanFallingSlope"
"5460","mfcc_sma.13._stddevFallingSlope"
"5461","mfcc_sma.13._linregc1"
"5462","mfcc_sma.13._linregc2"
"5463","mfcc_sma.13._linregerrQ"
"5464","mfcc_sma.13._qregc1"
"5465","mfcc_sma.13._qregc2"
"5466","mfcc_sma.13._qregc3"
"5467","mfcc_sma.13._qregerrQ"
"5468","mfcc_sma.13._centroid"
"5469","mfcc_sma.14._amean"
"5470","mfcc_sma.14._flatness"
"5471","mfcc_sma.14._rqmean"
"5472","mfcc_sma.14._meanPeakDist"
"5473","mfcc_sma.14._peakDistStddev"
"5474","mfcc_sma.14._peakRangeAbs"
"5475","mfcc_sma.14._peakRangeRel"
"5476","mfcc_sma.14._peakMeanAbs"
"5477","mfcc_sma.14._peakMeanMeanDist"
"5478","mfcc_sma.14._peakMeanRel"
"5479","mfcc_sma.14._minRangeRel"
"5480","mfcc_sma.14._meanRisingSlope"
"5481","mfcc_sma.14._stddevRisingSlope"
"5482","mfcc_sma.14._meanFallingSlope"
"5483","mfcc_sma.14._stddevFallingSlope"
"5484","mfcc_sma.14._linregc1"
"5485","mfcc_sma.14._linregc2"
"5486","mfcc_sma.14._linregerrQ"
"5487","mfcc_sma.14._qregc1"
"5488","mfcc_sma.14._qregc2"
"5489","mfcc_sma.14._qregc3"
"5490","mfcc_sma.14._qregerrQ"
"5491","mfcc_sma.14._centroid"
"5492","audspec_lengthL1norm_sma_de_flatness"
"5493","audspec_lengthL1norm_sma_de_posamean"
"5494","audspec_lengthL1norm_sma_de_rqmean"
"5495","audspec_lengthL1norm_sma_de_meanPeakDist"
"5496","audspec_lengthL1norm_sma_de_peakDistStddev"
"5497","audspec_lengthL1norm_sma_de_peakRangeAbs"
"5498","audspec_lengthL1norm_sma_de_peakRangeRel"
"5499","audspec_lengthL1norm_sma_de_peakMeanAbs"
"5500","audspec_lengthL1norm_sma_de_peakMeanMeanDist"
"5501","audspec_lengthL1norm_sma_de_peakMeanRel"
"5502","audspec_lengthL1norm_sma_de_minRangeRel"
"5503","audspec_lengthL1norm_sma_de_meanRisingSlope"
"5504","audspec_lengthL1norm_sma_de_stddevRisingSlope"
"5505","audspec_lengthL1norm_sma_de_meanFallingSlope"
"5506","audspec_lengthL1norm_sma_de_stddevFallingSlope"
"5507","audspecRasta_lengthL1norm_sma_de_flatness"
"5508","audspecRasta_lengthL1norm_sma_de_posamean"
"5509","audspecRasta_lengthL1norm_sma_de_rqmean"
"5510","audspecRasta_lengthL1norm_sma_de_meanPeakDist"
"5511","audspecRasta_lengthL1norm_sma_de_peakDistStddev"
"5512","audspecRasta_lengthL1norm_sma_de_peakRangeAbs"
"5513","audspecRasta_lengthL1norm_sma_de_peakRangeRel"
"5514","audspecRasta_lengthL1norm_sma_de_peakMeanAbs"
"5515","audspecRasta_lengthL1norm_sma_de_peakMeanMeanDist"
"5516","audspecRasta_lengthL1norm_sma_de_peakMeanRel"
"5517","audspecRasta_lengthL1norm_sma_de_minRangeRel"
"5518","audspecRasta_lengthL1norm_sma_de_meanRisingSlope"
"5519","audspecRasta_lengthL1norm_sma_de_stddevRisingSlope"
"5520","audspecRasta_lengthL1norm_sma_de_meanFallingSlope"
"5521","audspecRasta_lengthL1norm_sma_de_stddevFallingSlope"
"5522","pcm_RMSenergy_sma_de_flatness"
"5523","pcm_RMSenergy_sma_de_posamean"
"5524","pcm_RMSenergy_sma_de_rqmean"
"5525","pcm_RMSenergy_sma_de_meanPeakDist"
"5526","pcm_RMSenergy_sma_de_peakDistStddev"
"5527","pcm_RMSenergy_sma_de_peakRangeAbs"
"5528","pcm_RMSenergy_sma_de_peakRangeRel"
"5529","pcm_RMSenergy_sma_de_peakMeanAbs"
"5530","pcm_RMSenergy_sma_de_peakMeanMeanDist"
"5531","pcm_RMSenergy_sma_de_peakMeanRel"
"5532","pcm_RMSenergy_sma_de_minRangeRel"
"5533","pcm_RMSenergy_sma_de_meanRisingSlope"
"5534","pcm_RMSenergy_sma_de_stddevRisingSlope"
"5535","pcm_RMSenergy_sma_de_meanFallingSlope"
"5536","pcm_RMSenergy_sma_de_stddevFallingSlope"
"5537","pcm_zcr_sma_de_flatness"
"5538","pcm_zcr_sma_de_posamean"
"5539","pcm_zcr_sma_de_rqmean"
"5540","pcm_zcr_sma_de_meanPeakDist"
"5541","pcm_zcr_sma_de_peakDistStddev"
"5542","pcm_zcr_sma_de_peakRangeAbs"
"5543","pcm_zcr_sma_de_peakRangeRel"
"5544","pcm_zcr_sma_de_peakMeanAbs"
"5545","pcm_zcr_sma_de_peakMeanMeanDist"
"5546","pcm_zcr_sma_de_peakMeanRel"
"5547","pcm_zcr_sma_de_minRangeRel"
"5548","pcm_zcr_sma_de_meanRisingSlope"
"5549","pcm_zcr_sma_de_stddevRisingSlope"
"5550","pcm_zcr_sma_de_meanFallingSlope"
"5551","pcm_zcr_sma_de_stddevFallingSlope"
"5552","audSpec_Rfilt_sma_de.0._flatness"
"5553","audSpec_Rfilt_sma_de.0._posamean"
"5554","audSpec_Rfilt_sma_de.0._rqmean"
"5555","audSpec_Rfilt_sma_de.0._meanPeakDist"
"5556","audSpec_Rfilt_sma_de.0._peakDistStddev"
"5557","audSpec_Rfilt_sma_de.0._peakRangeAbs"
"5558","audSpec_Rfilt_sma_de.0._peakRangeRel"
"5559","audSpec_Rfilt_sma_de.0._peakMeanAbs"
"5560","audSpec_Rfilt_sma_de.0._peakMeanMeanDist"
"5561","audSpec_Rfilt_sma_de.0._peakMeanRel"
"5562","audSpec_Rfilt_sma_de.0._minRangeRel"
"5563","audSpec_Rfilt_sma_de.0._meanRisingSlope"
"5564","audSpec_Rfilt_sma_de.0._stddevRisingSlope"
"5565","audSpec_Rfilt_sma_de.0._meanFallingSlope"
"5566","audSpec_Rfilt_sma_de.0._stddevFallingSlope"
"5567","audSpec_Rfilt_sma_de.1._flatness"
"5568","audSpec_Rfilt_sma_de.1._posamean"
"5569","audSpec_Rfilt_sma_de.1._rqmean"
"5570","audSpec_Rfilt_sma_de.1._meanPeakDist"
"5571","audSpec_Rfilt_sma_de.1._peakDistStddev"
"5572","audSpec_Rfilt_sma_de.1._peakRangeAbs"
"5573","audSpec_Rfilt_sma_de.1._peakRangeRel"
"5574","audSpec_Rfilt_sma_de.1._peakMeanAbs"
"5575","audSpec_Rfilt_sma_de.1._peakMeanMeanDist"
"5576","audSpec_Rfilt_sma_de.1._peakMeanRel"
"5577","audSpec_Rfilt_sma_de.1._minRangeRel"
"5578","audSpec_Rfilt_sma_de.1._meanRisingSlope"
"5579","audSpec_Rfilt_sma_de.1._stddevRisingSlope"
"5580","audSpec_Rfilt_sma_de.1._meanFallingSlope"
"5581","audSpec_Rfilt_sma_de.1._stddevFallingSlope"
"5582","audSpec_Rfilt_sma_de.2._flatness"
"5583","audSpec_Rfilt_sma_de.2._posamean"
"5584","audSpec_Rfilt_sma_de.2._rqmean"
"5585","audSpec_Rfilt_sma_de.2._meanPeakDist"
"5586","audSpec_Rfilt_sma_de.2._peakDistStddev"
"5587","audSpec_Rfilt_sma_de.2._peakRangeAbs"
"5588","audSpec_Rfilt_sma_de.2._peakRangeRel"
"5589","audSpec_Rfilt_sma_de.2._peakMeanAbs"
"5590","audSpec_Rfilt_sma_de.2._peakMeanMeanDist"
"5591","audSpec_Rfilt_sma_de.2._peakMeanRel"
"5592","audSpec_Rfilt_sma_de.2._minRangeRel"
"5593","audSpec_Rfilt_sma_de.2._meanRisingSlope"
"5594","audSpec_Rfilt_sma_de.2._stddevRisingSlope"
"5595","audSpec_Rfilt_sma_de.2._meanFallingSlope"
"5596","audSpec_Rfilt_sma_de.2._stddevFallingSlope"
"5597","audSpec_Rfilt_sma_de.3._flatness"
"5598","audSpec_Rfilt_sma_de.3._posamean"
"5599","audSpec_Rfilt_sma_de.3._rqmean"
"5600","audSpec_Rfilt_sma_de.3._meanPeakDist"
"5601","audSpec_Rfilt_sma_de.3._peakDistStddev"
"5602","audSpec_Rfilt_sma_de.3._peakRangeAbs"
"5603","audSpec_Rfilt_sma_de.3._peakRangeRel"
"5604","audSpec_Rfilt_sma_de.3._peakMeanAbs"
"5605","audSpec_Rfilt_sma_de.3._peakMeanMeanDist"
"5606","audSpec_Rfilt_sma_de.3._peakMeanRel"
"5607","audSpec_Rfilt_sma_de.3._minRangeRel"
"5608","audSpec_Rfilt_sma_de.3._meanRisingSlope"
"5609","audSpec_Rfilt_sma_de.3._stddevRisingSlope"
"5610","audSpec_Rfilt_sma_de.3._meanFallingSlope"
"5611","audSpec_Rfilt_sma_de.3._stddevFallingSlope"
"5612","audSpec_Rfilt_sma_de.4._flatness"
"5613","audSpec_Rfilt_sma_de.4._posamean"
"5614","audSpec_Rfilt_sma_de.4._rqmean"
"5615","audSpec_Rfilt_sma_de.4._meanPeakDist"
"5616","audSpec_Rfilt_sma_de.4._peakDistStddev"
"5617","audSpec_Rfilt_sma_de.4._peakRangeAbs"
"5618","audSpec_Rfilt_sma_de.4._peakRangeRel"
"5619","audSpec_Rfilt_sma_de.4._peakMeanAbs"
"5620","audSpec_Rfilt_sma_de.4._peakMeanMeanDist"
"5621","audSpec_Rfilt_sma_de.4._peakMeanRel"
"5622","audSpec_Rfilt_sma_de.4._minRangeRel"
"5623","audSpec_Rfilt_sma_de.4._meanRisingSlope"
"5624","audSpec_Rfilt_sma_de.4._stddevRisingSlope"
"5625","audSpec_Rfilt_sma_de.4._meanFallingSlope"
"5626","audSpec_Rfilt_sma_de.4._stddevFallingSlope"
"5627","audSpec_Rfilt_sma_de.5._flatness"
"5628","audSpec_Rfilt_sma_de.5._posamean"
"5629","audSpec_Rfilt_sma_de.5._rqmean"
"5630","audSpec_Rfilt_sma_de.5._meanPeakDist"
"5631","audSpec_Rfilt_sma_de.5._peakDistStddev"
"5632","audSpec_Rfilt_sma_de.5._peakRangeAbs"
"5633","audSpec_Rfilt_sma_de.5._peakRangeRel"
"5634","audSpec_Rfilt_sma_de.5._peakMeanAbs"
"5635","audSpec_Rfilt_sma_de.5._peakMeanMeanDist"
"5636","audSpec_Rfilt_sma_de.5._peakMeanRel"
"5637","audSpec_Rfilt_sma_de.5._minRangeRel"
"5638","audSpec_Rfilt_sma_de.5._meanRisingSlope"
"5639","audSpec_Rfilt_sma_de.5._stddevRisingSlope"
"5640","audSpec_Rfilt_sma_de.5._meanFallingSlope"
"5641","audSpec_Rfilt_sma_de.5._stddevFallingSlope"
"5642","audSpec_Rfilt_sma_de.6._flatness"
"5643","audSpec_Rfilt_sma_de.6._posamean"
"5644","audSpec_Rfilt_sma_de.6._rqmean"
"5645","audSpec_Rfilt_sma_de.6._meanPeakDist"
"5646","audSpec_Rfilt_sma_de.6._peakDistStddev"
"5647","audSpec_Rfilt_sma_de.6._peakRangeAbs"
"5648","audSpec_Rfilt_sma_de.6._peakRangeRel"
"5649","audSpec_Rfilt_sma_de.6._peakMeanAbs"
"5650","audSpec_Rfilt_sma_de.6._peakMeanMeanDist"
"5651","audSpec_Rfilt_sma_de.6._peakMeanRel"
"5652","audSpec_Rfilt_sma_de.6._minRangeRel"
"5653","audSpec_Rfilt_sma_de.6._meanRisingSlope"
"5654","audSpec_Rfilt_sma_de.6._stddevRisingSlope"
"5655","audSpec_Rfilt_sma_de.6._meanFallingSlope"
"5656","audSpec_Rfilt_sma_de.6._stddevFallingSlope"
"5657","audSpec_Rfilt_sma_de.7._flatness"
"5658","audSpec_Rfilt_sma_de.7._posamean"
"5659","audSpec_Rfilt_sma_de.7._rqmean"
"5660","audSpec_Rfilt_sma_de.7._meanPeakDist"
"5661","audSpec_Rfilt_sma_de.7._peakDistStddev"
"5662","audSpec_Rfilt_sma_de.7._peakRangeAbs"
"5663","audSpec_Rfilt_sma_de.7._peakRangeRel"
"5664","audSpec_Rfilt_sma_de.7._peakMeanAbs"
"5665","audSpec_Rfilt_sma_de.7._peakMeanMeanDist"
"5666","audSpec_Rfilt_sma_de.7._peakMeanRel"
"5667","audSpec_Rfilt_sma_de.7._minRangeRel"
"5668","audSpec_Rfilt_sma_de.7._meanRisingSlope"
"5669","audSpec_Rfilt_sma_de.7._stddevRisingSlope"
"5670","audSpec_Rfilt_sma_de.7._meanFallingSlope"
"5671","audSpec_Rfilt_sma_de.7._stddevFallingSlope"
"5672","audSpec_Rfilt_sma_de.8._flatness"
"5673","audSpec_Rfilt_sma_de.8._posamean"
"5674","audSpec_Rfilt_sma_de.8._rqmean"
"5675","audSpec_Rfilt_sma_de.8._meanPeakDist"
"5676","audSpec_Rfilt_sma_de.8._peakDistStddev"
"5677","audSpec_Rfilt_sma_de.8._peakRangeAbs"
"5678","audSpec_Rfilt_sma_de.8._peakRangeRel"
"5679","audSpec_Rfilt_sma_de.8._peakMeanAbs"
"5680","audSpec_Rfilt_sma_de.8._peakMeanMeanDist"
"5681","audSpec_Rfilt_sma_de.8._peakMeanRel"
"5682","audSpec_Rfilt_sma_de.8._minRangeRel"
"5683","audSpec_Rfilt_sma_de.8._meanRisingSlope"
"5684","audSpec_Rfilt_sma_de.8._stddevRisingSlope"
"5685","audSpec_Rfilt_sma_de.8._meanFallingSlope"
"5686","audSpec_Rfilt_sma_de.8._stddevFallingSlope"
"5687","audSpec_Rfilt_sma_de.9._flatness"
"5688","audSpec_Rfilt_sma_de.9._posamean"
"5689","audSpec_Rfilt_sma_de.9._rqmean"
"5690","audSpec_Rfilt_sma_de.9._meanPeakDist"
"5691","audSpec_Rfilt_sma_de.9._peakDistStddev"
"5692","audSpec_Rfilt_sma_de.9._peakRangeAbs"
"5693","audSpec_Rfilt_sma_de.9._peakRangeRel"
"5694","audSpec_Rfilt_sma_de.9._peakMeanAbs"
"5695","audSpec_Rfilt_sma_de.9._peakMeanMeanDist"
"5696","audSpec_Rfilt_sma_de.9._peakMeanRel"
"5697","audSpec_Rfilt_sma_de.9._minRangeRel"
"5698","audSpec_Rfilt_sma_de.9._meanRisingSlope"
"5699","audSpec_Rfilt_sma_de.9._stddevRisingSlope"
"5700","audSpec_Rfilt_sma_de.9._meanFallingSlope"
"5701","audSpec_Rfilt_sma_de.9._stddevFallingSlope"
"5702","audSpec_Rfilt_sma_de.10._flatness"
"5703","audSpec_Rfilt_sma_de.10._posamean"
"5704","audSpec_Rfilt_sma_de.10._rqmean"
"5705","audSpec_Rfilt_sma_de.10._meanPeakDist"
"5706","audSpec_Rfilt_sma_de.10._peakDistStddev"
"5707","audSpec_Rfilt_sma_de.10._peakRangeAbs"
"5708","audSpec_Rfilt_sma_de.10._peakRangeRel"
"5709","audSpec_Rfilt_sma_de.10._peakMeanAbs"
"5710","audSpec_Rfilt_sma_de.10._peakMeanMeanDist"
"5711","audSpec_Rfilt_sma_de.10._peakMeanRel"
"5712","audSpec_Rfilt_sma_de.10._minRangeRel"
"5713","audSpec_Rfilt_sma_de.10._meanRisingSlope"
"5714","audSpec_Rfilt_sma_de.10._stddevRisingSlope"
"5715","audSpec_Rfilt_sma_de.10._meanFallingSlope"
"5716","audSpec_Rfilt_sma_de.10._stddevFallingSlope"
"5717","audSpec_Rfilt_sma_de.11._flatness"
"5718","audSpec_Rfilt_sma_de.11._posamean"
"5719","audSpec_Rfilt_sma_de.11._rqmean"
"5720","audSpec_Rfilt_sma_de.11._meanPeakDist"
"5721","audSpec_Rfilt_sma_de.11._peakDistStddev"
"5722","audSpec_Rfilt_sma_de.11._peakRangeAbs"
"5723","audSpec_Rfilt_sma_de.11._peakRangeRel"
"5724","audSpec_Rfilt_sma_de.11._peakMeanAbs"
"5725","audSpec_Rfilt_sma_de.11._peakMeanMeanDist"
"5726","audSpec_Rfilt_sma_de.11._peakMeanRel"
"5727","audSpec_Rfilt_sma_de.11._minRangeRel"
"5728","audSpec_Rfilt_sma_de.11._meanRisingSlope"
"5729","audSpec_Rfilt_sma_de.11._stddevRisingSlope"
"5730","audSpec_Rfilt_sma_de.11._meanFallingSlope"
"5731","audSpec_Rfilt_sma_de.11._stddevFallingSlope"
"5732","audSpec_Rfilt_sma_de.12._flatness"
"5733","audSpec_Rfilt_sma_de.12._posamean"
"5734","audSpec_Rfilt_sma_de.12._rqmean"
"5735","audSpec_Rfilt_sma_de.12._meanPeakDist"
"5736","audSpec_Rfilt_sma_de.12._peakDistStddev"
"5737","audSpec_Rfilt_sma_de.12._peakRangeAbs"
"5738","audSpec_Rfilt_sma_de.12._peakRangeRel"
"5739","audSpec_Rfilt_sma_de.12._peakMeanAbs"
"5740","audSpec_Rfilt_sma_de.12._peakMeanMeanDist"
"5741","audSpec_Rfilt_sma_de.12._peakMeanRel"
"5742","audSpec_Rfilt_sma_de.12._minRangeRel"
"5743","audSpec_Rfilt_sma_de.12._meanRisingSlope"
"5744","audSpec_Rfilt_sma_de.12._stddevRisingSlope"
"5745","audSpec_Rfilt_sma_de.12._meanFallingSlope"
"5746","audSpec_Rfilt_sma_de.12._stddevFallingSlope"
"5747","audSpec_Rfilt_sma_de.13._flatness"
"5748","audSpec_Rfilt_sma_de.13._posamean"
"5749","audSpec_Rfilt_sma_de.13._rqmean"
"5750","audSpec_Rfilt_sma_de.13._meanPeakDist"
"5751","audSpec_Rfilt_sma_de.13._peakDistStddev"
"5752","audSpec_Rfilt_sma_de.13._peakRangeAbs"
"5753","audSpec_Rfilt_sma_de.13._peakRangeRel"
"5754","audSpec_Rfilt_sma_de.13._peakMeanAbs"
"5755","audSpec_Rfilt_sma_de.13._peakMeanMeanDist"
"5756","audSpec_Rfilt_sma_de.13._peakMeanRel"
"5757","audSpec_Rfilt_sma_de.13._minRangeRel"
"5758","audSpec_Rfilt_sma_de.13._meanRisingSlope"
"5759","audSpec_Rfilt_sma_de.13._stddevRisingSlope"
"5760","audSpec_Rfilt_sma_de.13._meanFallingSlope"
"5761","audSpec_Rfilt_sma_de.13._stddevFallingSlope"
"5762","audSpec_Rfilt_sma_de.14._flatness"
"5763","audSpec_Rfilt_sma_de.14._posamean"
"5764","audSpec_Rfilt_sma_de.14._rqmean"
"5765","audSpec_Rfilt_sma_de.14._meanPeakDist"
"5766","audSpec_Rfilt_sma_de.14._peakDistStddev"
"5767","audSpec_Rfilt_sma_de.14._peakRangeAbs"
"5768","audSpec_Rfilt_sma_de.14._peakRangeRel"
"5769","audSpec_Rfilt_sma_de.14._peakMeanAbs"
"5770","audSpec_Rfilt_sma_de.14._peakMeanMeanDist"
"5771","audSpec_Rfilt_sma_de.14._peakMeanRel"
"5772","audSpec_Rfilt_sma_de.14._minRangeRel"
"5773","audSpec_Rfilt_sma_de.14._meanRisingSlope"
"5774","audSpec_Rfilt_sma_de.14._stddevRisingSlope"
"5775","audSpec_Rfilt_sma_de.14._meanFallingSlope"
"5776","audSpec_Rfilt_sma_de.14._stddevFallingSlope"
"5777","audSpec_Rfilt_sma_de.15._flatness"
"5778","audSpec_Rfilt_sma_de.15._posamean"
"5779","audSpec_Rfilt_sma_de.15._rqmean"
"5780","audSpec_Rfilt_sma_de.15._meanPeakDist"
"5781","audSpec_Rfilt_sma_de.15._peakDistStddev"
"5782","audSpec_Rfilt_sma_de.15._peakRangeAbs"
"5783","audSpec_Rfilt_sma_de.15._peakRangeRel"
"5784","audSpec_Rfilt_sma_de.15._peakMeanAbs"
"5785","audSpec_Rfilt_sma_de.15._peakMeanMeanDist"
"5786","audSpec_Rfilt_sma_de.15._peakMeanRel"
"5787","audSpec_Rfilt_sma_de.15._minRangeRel"
"5788","audSpec_Rfilt_sma_de.15._meanRisingSlope"
"5789","audSpec_Rfilt_sma_de.15._stddevRisingSlope"
"5790","audSpec_Rfilt_sma_de.15._meanFallingSlope"
"5791","audSpec_Rfilt_sma_de.15._stddevFallingSlope"
"5792","audSpec_Rfilt_sma_de.16._flatness"
"5793","audSpec_Rfilt_sma_de.16._posamean"
"5794","audSpec_Rfilt_sma_de.16._rqmean"
"5795","audSpec_Rfilt_sma_de.16._meanPeakDist"
